Year,Player,Country,Matches,Innings,Not_out,50s,100s,0s,Highest_score,Runs,Strike_rate,Average,Catches,Stumping
2015,"Elliott, G D",New Zealand,9,8,1,2,0,1,84,310,105.44,44.29,3,0
2015,Samiullah Shinwari,Afghanistan,6,6,0,2,0,0,96,254,57.21,42.33,2,0
2015,"Coetzer, K J",Scotland,6,6,0,1,1,2,156,253,89.72,42.17,1,0
2015,"Haddin, B J",Australia,8,5,2,0,0,0,43,126,157.5,42.0,16,0
2015,"Amla, H M",South Africa,8,8,0,1,1,0,159,333,95.14,41.63,6,0
2015,"Watson, S R",Australia,7,7,2,2,0,1,67,208,106.12,41.6,2,0
2015,"Joyce, E C",Ireland,6,6,0,1,1,1,112,246,98.4,41.0,3,0
2015,"Root, J E",England,6,5,0,0,1,0,121,202,84.17,40.4,7,0
2015,"O'Brien, N J",Ireland,6,6,1,2,0,0,79,199,109.34,39.8,2,0
2015,"Balbirnie, A",Ireland,6,6,0,2,0,0,97,236,90.77,39.33,0,0
2015,Shakib Al Hasan,Bangladesh,6,6,1,2,0,0,63,196,93.78,39.2,2,0
2015,"Mathews, A D",Sri Lanka,7,5,0,1,0,0,51,195,89.86,39.0,1,0
2015,"Ali, M M",England,5,5,0,0,1,0,128,192,105.49,38.4,0,0
2015,"Samuels, M N",West Indies,7,7,1,0,1,1,133,230,77.18,38.33,2,0
2015,"Carter, J L",West Indies,5,4,1,1,0,0,50,113,70.63,37.67,0,0
2015,"Taylor, J W A",England,6,6,2,1,0,1,98,149,88.69,37.25,0,0
2015,"Clarke, M J",Australia,7,6,0,2,0,0,74,219,96.05,36.5,5,0
2015,"McCullum, B B",New Zealand,9,9,0,4,0,1,77,328,188.51,36.44,2,0
2015,Sabbir Rahman,Bangladesh,6,6,1,1,0,0,53,182,98.38,36.4,3,0
2015,"Sammy, D J G",West Indies,7,5,0,1,0,0,89,177,100.0,35.4,1,0
2015,"Buttler, J C",England,6,5,1,1,0,0,65,141,135.58,35.25,8,0
2015,"Finch, A J",Australia,8,8,0,1,1,1,135,280,92.11,35.0,6,0
2015,"Rahane, A M",India,8,7,1,1,0,1,79,208,82.54,34.67,5,0
2015,"Simmons, L M P",West Indies,7,5,0,1,1,1,102,173,101.17,34.6,2,0
2015,Amjad Javed,United Arab Emirates,6,6,1,1,0,0,56,170,87.18,34.0,3,0
2015,"Williamson, K S",New Zealand,9,9,2,1,0,0,57,234,78.0,33.43,3,0
2015,"Anderson, C J",New Zealand,9,8,1,2,0,1,75,231,108.45,33.0,3,0
2015,Ahmed Shehzad,Pakistan,7,7,0,2,0,1,93,227,72.52,32.43,2,0
2015,"Hales, A D",England,2,2,0,0,0,0,37,64,95.52,32.0,0,0
2015,"Taylor, L R P L",New Zealand,9,9,2,1,0,0,56,221,61.56,31.57,5,0
2015,"Machan, M W",Scotland,6,6,0,1,0,0,56,186,80.87,31.0,1,0
2015,"Woakes, C R",England,5,5,2,0,0,0,42,90,95.74,30.0,1,0
2015,"Ashwin, R",India,8,5,4,0,0,0,16,30,55.56,30.0,3,0
2015,Shafiqullah,Afghanistan,1,1,0,0,0,0,30,30,46.88,30.0,0,0
2015,Haris Sohail,Pakistan,6,6,0,1,0,1,70,177,72.24,29.5,4,0
2015,Soumya Sarkar,Bangladesh,6,6,0,1,0,0,51,175,88.38,29.17,6,0
2015,"Charles, J",West Indies,2,2,0,1,0,0,55,58,126.09,29.0,0,0
2015,Anamul Haque,Bangladesh,3,2,0,0,0,0,29,58,59.18,29.0,1,0
2015,"Patil, S P",United Arab Emirates,6,6,1,1,0,0,57,140,55.34,28.0,4,0
2015,Umar Akmal,Pakistan,7,7,1,1,0,1,59,164,80.39,27.33,12,0
2015,"Stirling, P R",Ireland,6,6,0,1,0,0,92,159,100.0,26.5,2,0
2015,"Ervine, C R",Zimbabwe,6,6,0,1,0,0,52,159,88.33,26.5,5,0
2015,"Russell, A D",West Indies,7,6,2,0,0,1,42,104,185.71,26.0,2,0
2015,"Chigumbura, E",Zimbabwe,4,4,1,0,0,0,35,78,101.3,26.0,2,0
2015,Khurram Khan,United Arab Emirates,6,6,0,0,0,0,45,155,73.11,25.83,1,0
2015,Tamim Iqbal,Bangladesh,6,6,0,1,0,1,95,154,75.86,25.67,1,0
2015,"Coleman, F R J",Scotland,3,3,0,1,0,1,70,77,79.38,25.67,5,0
2015,Sohaib Maqsood,Pakistan,7,6,0,1,0,1,50,153,86.93,25.5,2,0
2015,"Leask, M A",Scotland,2,2,1,0,0,0,23,25,138.89,25.0,2,0
2015,"Vettori, D L",New Zealand,9,6,4,0,0,0,16,50,108.7,25.0,6,0
2015,"Jayawardene, D P M D",Sri Lanka,7,5,0,0,1,1,100,125,74.4,25.0,1,0
2015,"Mommsen, P L",Scotland,6,6,0,1,0,2,60,148,76.29,24.67,4,0
2015,Najibullah Zadran,Afghanistan,6,6,1,1,0,0,56,123,78.85,24.6,3,0
2015,"Chibhabha, C J",Zimbabwe,4,4,0,1,0,0,64,98,66.22,24.5,0,0
2015,"Wilson, G C",Ireland,6,6,0,1,0,1,80,141,103.68,23.5,4,0
2015,Shahid Afridi,Pakistan,7,6,1,0,0,1,28,116,133.33,23.2,3,0
2015,"Berrington, R D",Scotland,6,6,0,1,0,0,50,139,75.96,23.17,0,0
2015,Nasir Hossain,Bangladesh,3,2,0,0,0,0,35,46,112.2,23.0,2,0
2015,"Sorensen, M C",Ireland,3,1,0,0,0,0,22,22,115.79,22.0,1,0
2015,"O'Brien, K J",Ireland,6,6,0,1,0,1,50,131,100.0,21.83,3,0
2015,"Ramdin, D",West Indies,7,6,1,1,0,2,51,107,70.86,21.4,13,0
2015,Sikandar Raza,Zimbabwe,6,6,0,0,0,0,46,125,99.21,20.83,2,0
2015,Wahab Riaz,Pakistan,7,6,2,1,0,1,54,83,97.65,20.75,4,0
2015,"de Kock, Q",South Africa,8,8,1,1,0,1,78,145,82.86,20.71,9,1
2015,"Perera, N L T C",Sri Lanka,6,4,1,0,0,1,47,62,144.19,20.67,5,0
2015,"Masakadza, H",Zimbabwe,6,6,0,1,0,0,80,122,75.78,20.33,1,0
2015,"Matsikenyeri, S",Zimbabwe,1,1,0,0,0,0,19,19,82.61,19.0,0,0
2015,"Cusack, A R",Ireland,4,4,3,0,0,0,11,19,82.61,19.0,2,0
2015,Mirwais Ashraf,Afghanistan,2,2,0,0,0,0,28,38,80.85,19.0,0,0
2015,"Evans, A C",Scotland,4,4,2,0,0,0,28,38,66.67,19.0,0,0
2015,"Karunaratne, D",Sri Lanka,4,2,0,0,0,0,23,37,69.81,18.5,1,0
2015,"Taylor, J E",West Indies,7,3,1,0,0,0,15,37,77.08,18.5,1,0
2015,Mohammad Naveed,United Arab Emirates,6,6,2,0,0,0,23,73,123.73,18.25,1,0
2015,"Morgan, E J G",England,6,5,0,0,0,2,46,90,64.75,18.0,5,0
2015,"Dockrell, G H",Ireland,6,5,2,0,0,0,25,54,63.53,18.0,2,0
2015,Nawroz Mangal,Afghanistan,6,6,0,0,0,0,33,108,51.67,18.0,3,0
2015,Nasir Jamal,Afghanistan,1,1,0,0,0,0,17,17,32.69,17.0,0,0
2015,Javed Ahmadi,Afghanistan,6,6,0,1,0,0,51,97,79.51,16.17,0,0
2015,Amjad Ali,United Arab Emirates,6,6,0,0,0,0,45,96,51.89,16.0,3,0
2015,"Chakabva, R W",Zimbabwe,4,4,0,0,0,0,35,64,66.67,16.0,3,0
2015,"Johnson, M G",Australia,8,4,2,0,0,1,27,31,155.0,15.5,4,0
2015,"Smith, D R",West Indies,6,6,0,0,0,1,31,93,80.17,15.5,3,0
2015,Mohammad Nabi,Afghanistan,6,6,0,0,0,0,44,90,78.26,15.0,3,0
2015,Ehsan Adil,Pakistan,2,1,0,0,0,0,15,15,68.18,15.0,0,0
2015,"Cross, M H",Scotland,6,6,0,0,0,0,23,88,73.33,14.67,9,1
2015,"Faulkner, J P",Australia,6,4,1,0,0,1,21,44,176.0,14.67,2,0
2015,"Kulasekara, K M D N",Sri Lanka,3,3,1,0,0,0,18,29,72.5,14.5,2,0
2015,Asghar Afghan,Afghanistan,5,5,0,1,0,0,54,72,75.79,14.4,0,0
2015,Younis Khan,Pakistan,3,3,0,0,0,1,37,43,78.18,14.33,1,0
2015,"Jadeja, R A",India,8,5,1,0,0,0,23,57,96.61,14.25,1,0
2015,Aftab Alam,Afghanistan,1,1,0,0,0,0,14,14,116.67,14.0,0,0
2015,"Davey, J H",Scotland,6,6,2,0,0,0,26,55,62.5,13.75,2,0
2015,"Perera, K",Sri Lanka,2,2,0,0,0,0,24,27,117.39,13.5,0,0
2015,Yasir Shah,Pakistan,1,1,0,0,0,0,13,13,56.52,13.0,0,0
2015,"Mendis, B M A J",Sri Lanka,2,2,1,0,0,0,9,13,61.9,13.0,3,0
2015,"Herath, H M R K B",Sri Lanka,4,1,0,0,0,0,13,13,68.42,13.0,3,0
2015,"Mire, S F",Zimbabwe,5,5,0,0,0,0,27,64,61.54,12.8,0,0
2015,"Mooney, J F",Ireland,6,6,2,0,0,0,13,51,78.46,12.75,2,0
2015,"Ronchi, L",New Zealand,9,7,1,0,0,1,29,73,117.74,12.17,12,1
2015,"Abbott, K J",South Africa,4,1,0,0,0,0,12,12,63.16,12.0,1,0
2015,"Haq, R M",Scotland,4,4,0,0,0,1,31,47,58.75,11.75,2,0
2015,"Southee, T G",New Zealand,9,3,1,0,0,1,12,23,127.78,11.5,2,0
2015,"Marsh, M R",Australia,3,3,0,0,0,1,23,31,100.0,10.33,0,0
2015,"Benn, S J",West Indies,3,2,1,0,0,0,9,10,142.86,10.0,2,0
2015,"Philander, V D",South Africa,4,2,1,0,0,1,10,10,125.0,10.0,1,0
2015,"Mupariwa, T",Zimbabwe,3,3,1,0,0,1,18,19,172.73,9.5,1,0
2015,Hamid Hassan,Afghanistan,6,6,2,0,0,2,16,38,44.19,9.5,1,0
2015,Mashrafe Mortaza,Bangladesh,5,4,1,0,0,0,14,28,121.74,9.33,1,0
2015,"Ballance, G S",England,4,4,0,0,0,0,10,36,50.7,9.0,1,0
2015,"Berenger, A R",United Arab Emirates,6,6,0,0,0,0,22,53,47.75,8.83,1,0
2015,"Steyn, D W",South Africa,8,2,0,0,0,0,16,17,70.83,8.5,3,0
2015,"Morkel, M",South Africa,8,2,1,0,0,0,6,8,61.54,8.0,2,0
2015,"MacLeod, C S",Scotland,6,6,0,0,0,2,22,48,76.19,8.0,4,0
2015,"Gardiner, H J W",Scotland,3,3,0,0,0,1,19,24,45.28,8.0,1,0
2015,"Chatara, T L",Zimbabwe,6,5,2,0,0,1,16,23,65.71,7.67,0,0
2015,Krishna Chandran,United Arab Emirates,5,5,0,0,0,3,34,38,34.23,7.6,3,0
2015,Saqlain Haider,United Arab Emirates,1,1,0,0,0,0,7,7,58.33,7.0,1,0
2015,"Thompson, S R",Ireland,2,2,0,0,0,0,12,14,82.35,7.0,0,0
2015,"Senanayake, S M S M",Sri Lanka,1,1,0,0,0,0,7,7,87.5,7.0,0,0
2015,Rahat Ali,Pakistan,5,2,1,0,0,0,6,7,25.93,7.0,1,0
2015,Afsar Zazai,Afghanistan,6,6,0,0,0,2,19,36,36.36,6.0,7,0
2015,Usman Ghani,Afghanistan,2,2,0,0,0,1,12,12,54.55,6.0,0,0
2015,"Prasanna, S",Sri Lanka,2,2,0,0,0,0,9,12,75.0,6.0,1,0
2015,"Panyangara, T",Zimbabwe,6,5,0,0,0,0,10,29,56.86,5.8,1,0
2015,Sohail Khan,Pakistan,7,5,1,0,0,0,7,21,50.0,5.25,2,0
2015,"Anderson, J M",England,6,3,1,0,0,1,8,9,60.0,4.5,1,0
2015,"Broad, S C J",England,6,4,1,0,0,1,9,13,65.0,4.33,2,0
2015,"Tharanga, W U",Sri Lanka,1,1,0,0,0,0,4,4,80.0,4.0,0,0
2015,Imran Tahir,South Africa,8,2,0,0,0,1,8,8,50.0,4.0,2,0
2015,Dawlat Zadran,Afghanistan,5,4,0,0,0,1,9,14,35.9,3.5,0,0
2015,Imrul Kayes,Bangladesh,3,3,0,0,0,0,5,9,25.71,3.0,1,0
2015,Mohammad Tauqir,United Arab Emirates,6,5,2,0,0,0,3,8,18.6,2.67,1,0
2015,"Taylor, R M L",Scotland,3,3,0,0,0,1,4,7,38.89,2.33,1,0
2015,Mominul Haque,Bangladesh,2,2,0,0,0,0,3,4,66.67,2.0,0,0
2015,Rohan Mustafa,United Arab Emirates,4,4,0,0,0,1,4,8,27.59,2.0,3,0
2015,Nasir Jamshed,Pakistan,3,3,0,0,0,1,4,5,21.74,1.67,1,0
2015,"Malinga, S L",Sri Lanka,7,4,1,0,0,1,3,4,33.33,1.33,3,0
2015,"Milne, A F",New Zealand,6,2,1,0,0,1,1,1,20.0,1.0,4,0
2015,"Finn, S T",England,4,3,1,0,0,1,1,2,13.33,1.0,0,0
2015,Taskin Ahmed,Bangladesh,6,3,1,0,0,1,1,1,25.0,0.5,2,0
2015,"Wardlaw, I",Scotland,5,4,2,0,0,2,1,1,20.0,0.5,1,0
2015,"Sharma, M M",India,8,1,0,0,0,1,0,0,0.0,0.0,2,0
2015,"Starc, M A",Australia,8,3,1,0,0,2,0,0,0.0,0.0,5,0
2015,Kamran Shahzad,United Arab Emirates,1,1,0,0,0,1,0,0,0.0,0.0,0,0
2015,"Henry, M J",New Zealand,2,1,0,0,0,1,0,0,0.0,0.0,0,0
2015,"Jordan, C J",England,2,1,0,0,0,1,0,0,0.0,0.0,2,0
2015,"Kaushal, P H T",Sri Lanka,1,1,0,0,0,1,0,0,0.0,0.0,0,0
2015,"Yadav, U T",India,8,1,0,0,0,1,0,0,0.0,0.0,8,0
2015,Gulbadin Naib,Afghanistan,1,1,0,0,0,1,0,0,0.0,0.0,1,0
2015,Rubel Hossain,Bangladesh,6,4,3,0,0,1,0,0,0.0,0.0,2,0
2015,"Parnell, W D",South Africa,1,1,1,0,0,0,17,17,60.71,0.0,0,0
2015,"Roach, K A J",West Indies,3,1,1,0,0,0,0,0,0.0,0.0,0,0
2015,"Miller, N O",West Indies,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2015,"Lakmal, R A S",Sri Lanka,4,1,1,0,0,0,7,7,41.18,0.0,3,0
2015,Shapoor Zadran,Afghanistan,6,5,5,0,0,0,12,17,80.95,0.0,0,0
2015,Mohammad Irfan,Pakistan,5,3,3,0,0,0,2,4,21.05,0.0,0,0
2015,"Doherty, X J",Australia,1,1,1,0,0,0,0,0,0.0,0.0,2,0
2015,"Chandimal, D",Sri Lanka,3,1,1,1,0,0,52,52,216.67,0.0,1,0
2015,"Tredwell, J C",England,1,0,0,0,0,0,0,0,0.0,0.0,1,0
2015,"Hazlewood, J R",Australia,5,0,0,0,0,0,0,0,0.0,0.0,0,0
2015,Fahad Alhashmi,United Arab Emirates,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2015,"Bopara, R S",England,1,0,0,0,0,0,0,0,0.0,0.0,1,0
2015,"Kamungozi, T",Zimbabwe,3,2,2,0,0,0,6,6,66.67,0.0,0,0
2015,"Chameera, P V D",Sri Lanka,2,2,2,0,0,0,12,14,100.0,0.0,0,0
2015,Taijul Islam,Bangladesh,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2015,"Guruge, A M",United Arab Emirates,4,3,3,0,0,0,10,14,53.85,0.0,0,0
2015,Arafat Sunny,Bangladesh,1,1,1,0,0,0,3,3,100.0,0.0,0,0
2015,"McBrine, A R",Ireland,3,1,1,0,0,0,2,2,50.0,0.0,0,0
2015,"Boult, T A",New Zealand,9,2,2,0,0,0,0,0,0.0,0.0,1,0
2015,"Cummins, P J",Australia,2,1,1,0,0,0,7,7,23.33,0.0,2,0
2015,"Behardien, F",South Africa,4,2,2,1,0,0,64,74,205.56,0.0,1,0
2015,"Kumar, B",India,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2015,Mohammed Shami,India,7,3,3,0,0,0,4,8,88.89,0.0,5,0
2015,"McClenaghan, M J",New Zealand,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2019,"Williamson, K S",New Zealand,10,9,2,2,2,0,148,578,74.97,82.57,6,0
2019,"Sharma, R G",India,9,9,1,1,5,0,140,648,98.33,81.0,4,0
2019,"Jadeja, R A",India,2,1,0,1,0,0,77,77,130.51,77.0,3,0
2019,Samiullah Shinwari,Afghanistan,3,3,2,0,0,0,49,74,80.43,74.0,0,0
2019,"Warner, D A",Australia,10,10,1,3,3,0,166,647,89.36,71.89,4,0
2019,Babar Azam,Pakistan,8,8,1,3,1,0,101,474,87.94,67.71,5,0
2019,"Stokes, B A",England,11,10,3,5,0,0,89,465,93.19,66.43,3,0
2019,"du Plessis, F",South Africa,9,8,2,3,1,0,100,387,89.58,64.5,10,0
2019,"Roy, J J",England,8,7,0,4,1,0,153,443,115.36,63.29,1,0
2019,"Dhawan, S",India,2,2,0,0,1,0,117,125,103.31,62.5,0,0
2019,"Carey, A T",Australia,10,9,3,3,0,0,85,375,104.17,62.5,18,2
2019,"van der Dussen, H E",South Africa,9,6,1,3,0,0,95,311,90.41,62.2,3,0
2019,"Plunkett, L E",England,7,5,4,0,0,0,27,62,151.22,62.0,1,0
2019,"Root, J E",England,11,11,2,3,2,0,107,556,89.53,61.78,13,0
2019,"Kohli, V",India,9,9,1,5,0,0,82,443,94.06,55.38,6,0
2019,Imad Wasim,Pakistan,6,5,2,0,0,0,49,162,118.25,54.0,1,0
2019,"Pooran, N",West Indies,9,8,1,2,1,0,118,367,100.27,52.43,1,0
2019,Mushfiqur Rahim,Bangladesh,8,8,1,2,1,0,102,367,92.68,52.43,8,2
2019,"Fernando, W I A",Sri Lanka,4,4,0,0,1,0,104,203,105.73,50.75,0,0
2019,"Finch, A J",Australia,10,10,0,3,2,1,153,507,102.01,50.7,5,0
2019,"Bairstow, J M",England,11,11,0,2,2,2,111,532,92.84,48.36,9,0
2019,Liton Das,Bangladesh,5,5,1,1,0,0,94,184,110.18,46.0,3,0
2019,"Dhoni, M S",India,9,8,2,2,0,0,56,273,87.78,45.5,7,3
2019,"Rahul, K L",India,9,9,1,2,1,1,111,361,77.47,45.13,1,0
2019,Mahmudullah,Bangladesh,7,6,1,1,0,0,69,219,89.75,43.8,2,0
2019,"Morgan, E J G",England,11,10,1,1,1,0,148,371,111.08,41.22,4,0
2019,"Mathews, A D",Sri Lanka,7,7,1,1,1,2,113,244,77.71,40.67,2,0
2019,"Amla, H M",South Africa,7,7,2,2,0,0,80,203,64.86,40.6,4,0
2019,"Jadhav, K M",India,6,5,3,1,0,0,52,80,80.81,40.0,4,0
2019,Haris Sohail,Pakistan,5,5,0,2,0,0,89,198,94.74,39.6,2,0
2019,"Perera, K",Sri Lanka,7,7,0,3,0,0,78,273,110.98,39.0,8,0
2019,"Taylor, L R P L",New Zealand,10,9,0,3,0,0,82,350,75.27,38.89,0,0
2019,"de Kock, Q",South Africa,9,9,1,3,0,0,68,305,86.89,38.13,9,0
2019,Imam-ul-Haq,Pakistan,8,8,0,1,1,0,100,305,76.25,38.13,2,0
2019,"Smith, S P D",Australia,10,10,0,4,0,0,85,379,85.94,37.9,3,0
2019,"Karunaratne, D",Sri Lanka,7,7,1,2,0,1,97,222,71.38,37.0,2,0
2019,"Hetmeyer, S O",West Indies,9,8,1,2,0,0,54,257,101.58,36.71,2,0
2019,"Thirimanne, H D R L",Sri Lanka,5,5,1,1,0,0,53,143,87.73,35.75,0,0
2019,"Khawaja, U T",Australia,9,9,0,2,0,0,89,316,88.27,35.11,5,0
2019,"Buttler, J C",England,11,9,0,2,1,0,103,312,122.83,34.67,12,2
2019,"Hope, S D",West Indies,9,8,0,3,0,0,96,274,70.44,34.25,16,0
2019,"Miller, D A",South Africa,6,4,0,0,0,0,38,136,86.62,34.0,0,0
2019,"Phehlukwayo, A L",South Africa,9,7,3,0,0,1,46,133,85.26,33.25,1,0
2019,"Neesham, J D S",New Zealand,10,8,1,1,0,0,97,232,78.91,33.14,4,0
2019,"Coulter-Nile, N M",Australia,5,3,0,1,0,0,92,98,136.11,32.67,0,0
2019,"Pandya, H H",India,9,9,2,0,0,1,48,226,112.44,32.29,3,0
2019,Mohammad Hafeez,Pakistan,8,8,0,1,0,0,84,253,88.77,31.63,5,0
2019,"Brathwaite, C R",West Indies,8,6,1,0,1,0,101,154,106.21,30.8,1,0
2019,"Gayle, C H",West Indies,9,8,0,2,0,1,87,242,88.32,30.25,4,0
2019,Tamim Iqbal,Bangladesh,8,8,0,1,0,0,62,235,71.65,29.38,3,0
2019,"Pant, R R",India,4,4,0,0,0,0,48,116,89.23,29.0,1,0
2019,"Shankar, V",India,3,3,1,0,0,0,29,58,77.33,29.0,2,0
2019,"Rabada, K",South Africa,9,4,2,0,0,0,31,58,82.86,29.0,3,0
2019,Mohammad Saifuddin,Bangladesh,7,5,2,1,0,1,51,87,120.83,29.0,1,0
2019,Najibullah Zadran,Afghanistan,8,8,0,1,0,0,51,230,88.8,28.75,2,0
2019,Sarfaraz Ahmed,Pakistan,8,8,3,1,0,0,55,143,87.2,28.6,13,1
2019,Ikram Ali Khil,Afghanistan,7,7,2,1,0,0,86,142,57.72,28.4,2,2
2019,Rahmat Shah,Afghanistan,9,9,0,1,0,1,62,254,65.13,28.22,5,0
2019,"Roach, K A J",West Indies,4,2,1,0,0,0,14,28,53.85,28.0,0,0
2019,"Lakmal, R A S",Sri Lanka,3,3,2,0,0,0,15,27,81.82,27.0,0,0
2019,"de Silva, D",Sri Lanka,7,7,3,0,0,1,29,108,62.07,27.0,0,0
2019,"Lewis, E",West Indies,5,5,0,2,0,1,70,131,81.37,26.2,1,0
2019,Asghar Afghan,Afghanistan,6,6,0,0,0,1,44,154,87.01,25.67,0,0
2019,"Allen, F A",West Indies,3,3,1,1,0,1,51,51,154.55,25.5,5,0
2019,Sayed Shirzad,Afghanistan,1,1,0,0,0,0,25,25,147.06,25.0,0,0
2019,"Munro, C",New Zealand,6,6,1,1,0,1,58,125,97.66,25.0,2,0
2019,"Morris, C H",South Africa,8,4,1,0,0,0,42,74,121.31,24.67,3,0
2019,Hashmatullah Shahidi,Afghanistan,8,8,0,2,0,1,76,197,56.45,24.63,2,0
2019,"Holder, J O",West Indies,9,7,0,1,0,1,51,170,108.97,24.29,6,0
2019,"Santner, M J",New Zealand,10,8,5,0,0,0,17,72,72.73,24.0,3,0
2019,"de Grandhomme, C",New Zealand,10,8,0,2,0,1,64,190,100.53,23.75,3,0
2019,"Markram, A K",South Africa,8,6,0,0,0,0,45,140,75.27,23.33,5,0
2019,Fakhar Zaman,Pakistan,8,8,0,1,0,2,62,186,81.94,23.25,3,0
2019,"Nicholls, H M",New Zealand,4,4,0,1,0,1,55,91,61.07,22.75,0,0
2019,"Maxwell, G J",Australia,10,10,2,0,0,1,46,177,150.0,22.13,4,0
2019,Gulbadin Naib,Afghanistan,9,9,0,0,0,0,47,194,79.84,21.56,1,0
2019,Hasan Ali,Pakistan,4,3,1,0,0,0,32,43,179.17,21.5,0,0
2019,Noor Ali Zadran,Afghanistan,3,3,0,0,0,1,32,63,61.17,21.0,0,0
2019,Soumya Sarkar,Bangladesh,8,8,0,0,0,0,42,166,101.22,20.75,7,0
2019,"Guptill, M J",New Zealand,10,10,1,1,0,2,73,186,84.16,20.67,8,0
2019,"Mendis, K",Sri Lanka,7,7,0,0,0,1,46,143,67.14,20.43,1,0
2019,"Nurse, A R",West Indies,4,2,1,0,0,0,19,20,76.92,20.0,0,0
2019,Mosaddeck Hossain,Bangladesh,7,6,0,0,0,0,35,117,106.36,19.5,3,0
2019,"Latham, T W M",New Zealand,10,9,1,1,0,1,57,155,71.76,19.38,21,0
2019,Hazratullah Zazai,Afghanistan,5,5,0,0,0,1,34,96,94.12,19.2,2,0
2019,"Ali, M M",England,5,5,1,0,0,0,31,75,111.94,18.75,3,0
2019,Sabbir Rahman,Bangladesh,2,2,0,0,0,1,36,36,97.3,18.0,0,0
2019,"Ambris, S W",West Indies,2,2,0,0,0,0,31,36,78.26,18.0,0,0
2019,Wahab Riaz,Pakistan,8,6,1,0,0,0,45,88,127.54,17.6,4,0
2019,"Duminy, J-P",South Africa,5,4,0,0,0,0,45,70,97.22,17.5,2,0
2019,"Woakes, C R",England,11,10,2,0,0,0,40,134,89.93,16.75,8,0
2019,Mohammad Mithun,Bangladesh,3,3,0,0,0,1,26,47,83.93,15.67,0,0
2019,"Stoinis, M P",Australia,8,7,1,0,0,2,22,87,76.99,14.5,3,0
2019,Shadab Khan,Pakistan,7,6,3,0,0,1,20,43,110.26,14.33,1,0
2019,"Vince, J M",England,3,3,0,0,0,1,26,40,78.43,13.33,0,0
2019,"Marsh, S E",Australia,2,2,0,0,0,0,23,26,74.29,13.0,0,0
2019,Mehidy Hasan Miraz,Bangladesh,7,5,2,0,0,0,12,37,112.12,12.33,4,0
2019,"Russell, A D",West Indies,4,3,0,0,0,1,21,36,124.14,12.0,0,0
2019,Mohammad Nabi,Afghanistan,9,9,0,1,0,1,52,107,64.07,11.89,5,0
2019,Rashid Khan,Afghanistan,9,9,0,0,0,1,35,105,100.96,11.67,1,0
2019,"Starc, M A",Australia,10,8,2,0,0,1,29,68,89.47,11.33,3,0
2019,"Rashid, A U",England,11,5,1,0,0,1,25,45,118.42,11.25,3,0
2019,"Perera, N L T C",Sri Lanka,6,6,0,0,0,0,27,61,95.31,10.17,2,0
2019,"Boult, T A",New Zealand,10,4,3,0,0,0,4,10,52.63,10.0,7,0
2019,"Bravo, D M",West Indies,3,2,0,0,0,1,19,19,100.0,9.5,0,0
2019,Asif Ali,Pakistan,2,2,0,0,0,0,14,19,100.0,9.5,1,0
2019,Mujeeb Ur Rahman,Afghanistan,7,6,3,0,0,2,13,28,96.55,9.33,2,0
2019,Rubel Hossain,Bangladesh,2,1,0,0,0,0,9,9,81.82,9.0,3,0
2019,Mashrafe Mortaza,Bangladesh,8,5,1,0,0,0,15,34,97.14,8.5,3,0
2019,"Cottrell, S S",West Indies,9,5,1,0,0,1,15,33,70.21,8.25,8,0
2019,"Lyon, N M",Australia,4,3,2,0,0,0,5,8,80.0,8.0,1,0
2019,"Udana, I",Sri Lanka,7,7,1,0,0,1,17,45,60.0,7.5,3,0
2019,"Cummins, P J",Australia,10,8,1,0,0,1,23,51,75.0,7.29,4,0
2019,Aftab Alam,Afghanistan,3,3,1,0,0,1,14,14,116.67,7.0,0,0
2019,"Karthik, K D",India,3,2,0,0,0,0,8,14,41.18,7.0,3,0
2019,"Ngidi, L",South Africa,4,2,1,0,0,0,6,7,63.64,7.0,1,0
2019,"Thomas, O R",West Indies,9,6,4,0,0,0,6,13,27.66,6.5,0,0
2019,"Mendis, B M A J",Sri Lanka,3,3,0,0,0,1,18,19,37.25,6.33,0,0
2019,"Behrendorff, J P",Australia,5,3,1,0,0,1,11,12,109.09,6.0,1,0
2019,Imran Tahir,South Africa,9,4,2,0,0,2,10,11,68.75,5.5,2,0
2019,Mohammad Amir,Pakistan,8,3,1,0,0,1,8,11,78.57,5.5,2,0
2019,"Wood, M A",England,10,4,2,0,0,2,10,11,91.67,5.5,0,0
2019,"Sodhi, I S",New Zealand,1,1,0,0,0,0,5,5,125.0,5.0,0,0
2019,"Chahal, Y S",India,8,1,0,0,0,0,5,5,0.0,5.0,4,0
2019,Hamid Hassan,Afghanistan,5,5,2,0,0,1,7,15,62.5,5.0,1,0
2019,"Henry, M J",New Zealand,9,5,1,0,0,0,7,18,72.0,4.5,3,0
2019,"Ferguson, L H",New Zealand,9,2,1,0,0,1,4,4,0.0,4.0,2,0
2019,"Handscomb, P S P",Australia,1,1,0,0,0,0,4,4,33.33,4.0,0,0
2019,Mohammad Shahzad,Afghanistan,2,2,0,0,0,1,7,7,46.67,3.5,2,0
